B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,missing_identifiers_for_component,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(Cl)C(C)(C)C,560,2,0,0,-4.6172705,B_00436_Nu_00088_Cl_00560,B_00436_Nu_00088_Cl_00560_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00560.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00560_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00560_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00560_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00560_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(Cl)C1(C)COC1,562,2,0,0,-5.23642475,B_00436_Nu_00088_Cl_00562,B_00436_Nu_00088_Cl_00562_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00562.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00562_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00562_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00562_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00562_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC1(Cl)CCCO1,573,2,0,0,-4.4985475,B_00436_Nu_00088_Cl_00573,B_00436_Nu_00088_Cl_00573_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00573.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00573_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00573_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00573_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00573_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC1(Cl)C(=O)C=CC1=O,574,2,0,0,-21.87257925,B_00436_Nu_00088_Cl_00574,B_00436_Nu_00088_Cl_00574_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00574.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00574_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00574_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00574_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00574_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(C)(N)Cl,577,4,0,0,-5.6320635,B_00436_Nu_00088_Cl_00577,B_00436_Nu_00088_Cl_00577_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00577.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00577_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00577_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00577_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00577_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,COC(C)(C)Cl,582,5,0,0,-4.6406135,B_00436_Nu_00088_Cl_00582,B_00436_Nu_00088_Cl_00582_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00582.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00582_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00582_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00582_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00582_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CN(C)CC(C)(C)Cl,583,7,0,0,-6.78120425,B_00436_Nu_00088_Cl_00583,B_00436_Nu_00088_Cl_00583_0000,1,21,20,20,1,0,1,11,False,component_only | full_conf,Data/first_10000/* | Sum/* | Y backup Data/*/*,IRC | Mols | OM | OtherIRCs | TS | TS_ENG | first_10000/IRC | first_10000/TS | first_10000/TS_ENG | first_10000/ts_irc_fail_new | ts_irc_fail_new,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000forward.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000forward.log | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000reverse.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000reverse.log | E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00583.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00583_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00583_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00583_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00583_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00583_0000.log | E:\work\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00583_0000.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00583_0000forward.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00583_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00583_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00583_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00583_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00583_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00583_0000.log,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,C=CC(C)(C)Cl,585,5,0,1,-20.646758,B_00436_Nu_00088_Cl_00585,B_00436_Nu_00088_Cl_00585_0001,1,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00585.mol,True,False,False,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(C)(Cl)c1ccccc1,586,3,0,0,-17.8720785,B_00436_Nu_00088_Cl_00586,B_00436_Nu_00088_Cl_00586_0000,1,9,8,8,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/yqc | yqc,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00586.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00586_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00586_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00586_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00436_Nu_00088_Cl_00586_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00436_Nu_00088_Cl_00586_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00586_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00436_Nu_00088_Cl_00586_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00436_Nu_00088_Cl_00586_0000.log,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CC(=O)CC(C)(C)Cl,588,7,0,0,-8.37455225,B_00436_Nu_00088_Cl_00588,B_00436_Nu_00088_Cl_00588_0000,1,21,20,20,1,0,1,11,False,component_only | full_conf,Data/first_10000/* | Sum/* | Y backup Data/*/*,IRC | Mols | OM | OtherIRCs | TS | TS_ENG | first_10000/IRC | first_10000/TS | first_10000/TS_ENG | first_10000/ts_irc_fail_new | ts_irc_fail_new,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000forward.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000forward.log | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000reverse.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000reverse.log | E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00588.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00588_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00588_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00588_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00588_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00588_0000.log | E:\work\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00588_0000.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00588_0000forward.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00588_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00588_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00588_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00588_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00588_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00588_0000.log,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,N#CC(F)(Cl)c1ccccc1,590,4,0,0,-28.886586,B_00436_Nu_00088_Cl_00590,B_00436_Nu_00088_Cl_00590_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00590.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00590_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00590_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00590_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00590_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,CO[Si](CCl)(OC)OC,608,4,0,0,-4.50789725,B_00436_Nu_00088_Cl_00608,B_00436_Nu_00088_Cl_00608_0000,1,21,20,20,1,0,1,11,False,component_only | full_conf,Data/first_10000/* | Sum/* | Y backup Data/*/*,IRC | Mols | OM | OtherIRCs | TS | TS_ENG | first_10000/IRC | first_10000/TS | first_10000/TS_ENG | first_10000/ts_irc_fail_new | ts_irc_fail_new,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000forward.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000forward.log | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000reverse.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000reverse.log | E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00608.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00608_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00608_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00608_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00608_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00608_0000.log | E:\work\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00608_0000.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00608_0000forward.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00436_Nu_00088_Cl_00608_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00436_Nu_00088_Cl_00608_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00608_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00608_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00436_Nu_00088_Cl_00608_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00436_Nu_00088_Cl_00608_0000.log,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,O=C1OC(Cl)(Cl)C(Cl)(Cl)O1,619,4,0,0,-20.14093025,B_00436_Nu_00088_Cl_00619,B_00436_Nu_00088_Cl_00619_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00088_Cl_00619.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00619_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00088_Cl_00619_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00619_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00088_Cl_00619_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,O=C(Nc1ccccc1)C(Cl)(Cl)Cl,444,10,0,0,-21.6955615,B_00436_Nu_00089_Cl_00444,B_00436_Nu_00089_Cl_00444_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00444.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00444_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00444_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00444_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00444_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,O=C=NC(=O)C(Cl)(Cl)Cl,445,6,0,0,-24.56003625,B_00436_Nu_00089_Cl_00445,B_00436_Nu_00089_Cl_00445_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00445.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00445_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00445_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00445_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00445_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,O=C(c1ccccc1)C(Cl)(Cl)Cl,448,9,0,0,-23.56896275,B_00436_Nu_00089_Cl_00448,B_00436_Nu_00089_Cl_00448_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00448.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00448_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00448_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00448_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00448_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,COC(C)(C)C(Cl)(Cl)Cl,452,6,0,0,-16.5344995,B_00436_Nu_00089_Cl_00452,B_00436_Nu_00089_Cl_00452_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00452.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00452_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00452_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00452_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00452_0000.gjf,True,True,True,True,False,True
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,FC(Cl)(Cl)Cl,453,2,0,0,-10.61460175,B_00436_Nu_00089_Cl_00453,B_00436_Nu_00089_Cl_00453_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00436_Nu_00089_Cl_00453.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00453_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00436_Nu_00089_Cl_00453_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00453_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00436_Nu_00089_Cl_00453_0000.gjf,True,True,True,True,False,True
