B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,G_energy_qharm,deltaG_react_qharm,B_type,LB_type,Cl_type
B1c2ccccc2-c2ccccc21,411,0,CC(C)(C)N1[C]N(C(C)(C)C)C=C1,152,5,CN1CC(=O)C1Cl,526,6,0,0,-8.67456,-1773.5368956487882,-7.6039645748166595,R2BH,NHC,CCl
BCC,435,0,CN(C)c1ccc(C#N)cc1,51,1,O=C1C=CC(=O)C1Cl,523,7,0,0,-47.877246,-1365.8731416659189,-49.52023136045108,RBH2,Amine/Aryl N,CCl
BN(C)C,395,0,Cc1[c-]n(C)n[n+]1C,233,2,CN1CC(=O)C1Cl,526,6,0,0,-27.4208715,-1266.1709777128856,-25.8541647184902,RBH2,NHC,CCl
B1OCCO1,400,0,CCN1CCCCC1,35,2,CN(C)CC(C)(C)Cl,583,7,0,0,-42.69466075,-1336.1750431945295,-44.581849039144096,R2BH,Amine/Aryl N,CCl
CBOC,404,1,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,30,5,FC(F)(F)CCl,496,5,0,0,-24.4703665,-1884.3948421513228,-26.57958584468093,R2BH,Amine/Aryl N,CCl
B[Si](C)(C)C,415,0,N#CP(C#N)C#N,143,2,CC(C)(N)Cl,577,4,0,0,-13.6083415,-1688.4808058576673,-10.885028676052944,RBH2,Phosphine,CCl
CN1BN(C)CC1,436,2,COP(OC)c1ccccc1,88,2,ClC(Cl)(Cl)c1ccco1,543,0,0,0,-29.27469475,-2744.005352547454,-30.990428850895427,R2BH,Phosphine,CCl3
B1OCCO1,400,0,Cc1[c-][n+](C)c(C)n1C,229,2,FC(Cl)(Cl)Cl,453,2,0,0,-29.90884625,-2155.8238116429225,-29.668156767284685,R2BH,NHC,CCl3
BC(C)(C)C,407,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,CN1CC(=O)C1Cl,526,6,1,0,-6.16060675,-1614.3739302912777,-6.138746681788301,RBH2,NHC,CCl
FBF,409,1,CNc1ncco1,338,3,CC(F)(F)Cl,584,4,0,0,-32.080812,-1303.211537221582,-30.687018787609198,R2BH,Amine/Aryl N,CCl
BC#N,389,0,N#CP(C#N)C#N,143,2,CN(CCCl)CCCl,498,4,0,0,-9.2534915,-1910.304062448393,-8.06993364408143,RBH2,Phosphine,CCl
CBOC,404,1,CC(=O)CN(C)C,27,4,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,0,1,-54.6355465,-2376.509995466657,-55.325207481577394,R2BH,Amine/Aryl N,CCl3
FBF,409,1,CC(=O)CN(C)C,27,4,O=C=NC(=O)C(Cl)(Cl)Cl,445,6,0,0,-54.06621575,-2251.759780264567,-54.05235091204201,R2BH,Amine/Aryl N,CCl3
BN(C)C,395,0,COP(C)OC,80,2,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-41.44756725,-1964.5454450887944,-45.65913454778204,RBH2,Phosphine,CCl
BC(F)(F)F,439,0,CC(C)(C)P(C1CCCCC1)C1CCCCC1,138,4,Fc1c(F)c(F)c(C(Cl)(Cl)Cl)c(F)c1F,621,8,0,0,-46.73588625,-3478.9688915134598,-48.82531459219049,RBH2,Phosphine,CCl3
B,388,0,Cc1[c-][n+](C)c(C)n1C,229,2,CN1CC(=O)C1Cl,526,6,0,0,-41.11882,-1155.495284558222,-39.17380891947517,BH3,NHC,CCl
CN1BN(C)CC1,436,2,Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2)c(F)c1F,121,7,ClC1(Cl)OCCO1,592,0,0,0,-4.49421775,-3012.5831345440283,-6.125153548701539,R2BH,Phosphine,CCl2
B1C=CC=C1,401,0,N#CP(C#N)C#N,143,2,FC(F)(F)CCl,496,5,0,0,-16.4140195,-1636.551150238727,-16.44873988649919,R2BH,Phosphine,CCl
CBOC,404,1,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,118,6,CN1CC(=O)C1Cl,526,6,1,0,-48.134521,-2305.636317750626,-47.164988042330776,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,COP(c1ccccc1)c1ccccc1,89,2,COC(=N)C(Cl)(Cl)Cl,599,5,0,0,-21.81284125,-2839.6354590472647,-21.02742161907304,R2BH,Phosphine,CCl3
BSC,418,0,Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CC2)c(C)c1,168,7,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-32.003002,-2581.834398786269,-34.29577713093181,RBH2,NHC,CCl
B1CCCCC1,405,0,CS(=O)(=O)N1[C]N(S(C)(=O)=O)C=C1,155,5,CN1CC(=O)C1Cl,526,6,0,0,-10.03629775,-2369.344530574492,-10.636758893587412,R2BH,NHC,CCl
CBOC,404,1,Cc1c[nH]c(N)n1,347,6,C=CC1(Cl)CCOC1=O,511,3,1,0,-55.445147,-1344.1235855662335,-56.18240971298313,R2BH,Amine/Aryl N,CCl
CCBCC,433,2,COc1cnc(C)o1,337,4,CN1CC(=O)C1Cl,526,6,0,0,-35.92945775,-1329.1805103579984,-33.78156183802765,R2BH,Amine/Aryl N,CCl
B1OCCO1,400,0,Cc1[c-][n+](C)c(C)n1C,229,2,CC1(Cl)CC(=O)C=CO1,512,2,0,0,-24.83425375,-1480.7186802881224,-24.489273763734328,R2BH,NHC,CCl
BC(=O)OC,421,0,N#CP(C#N)C#N,143,2,ClC(Cl)(Cl)c1ccco1,543,0,0,0,-39.900717,-2521.79166974194,-40.49708846748847,RBH2,Phosphine,CCl3
BCC=C,416,0,CN(C)c1ccc(C#N)cc1,51,1,ClC1C=CC2(C=C1)OCCO2,491,0,0,0,-59.54441625,-1521.7965225508528,-61.290827217122406,RBH2,Amine/Aryl N,CCl
COBC#N,441,2,CN(C)CCO,4,1,ClC(Cl)c1ccccc1,533,0,0,0,-42.56928625,-1712.4378826715183,-45.05721782661901,R2BH,Amine/Aryl N,CCl2
CN1BN(C)CC1,436,2,CP(C)Oc1ccccc1,140,1,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-23.58515225,-2245.8251319817764,-22.531384528577465,R2BH,Phosphine,CCl
B1CCCO1,399,0,c1ccc(P(c2ccccc2)c2ccccc2)cc1,115,4,CN1CC(=O)C1Cl,526,6,1,0,-47.7729555,-2000.241044786093,-44.26663448656939,R2BH,Phosphine,CCl
B1OCCO1,400,0,Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2)c(F)c1F,121,7,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-11.2461805,-3086.896399805598,-8.966748698461005,R2BH,Phosphine,CCl
CBC,403,1,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,30,5,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,1,0,-40.990057,-2165.1354504419887,-45.88147829298318,R2BH,Amine/Aryl N,CCl
B,388,0,FP(F)F,141,1,ClCCCl,504,0,0,0,-13.52569975,-1665.9749761714145,-14.692485971182531,BH3,Phosphine,CCl
B,388,0,N#CP(C#N)C#N,143,2,C=C(C)Cl,475,3,0,0,-5.3017475,-1223.3086910195368,-3.977129292288876,BH3,Phosphine,CCl
B,388,0,N#CP(C#N)C#N,143,2,ClC=C1CC1,487,0,0,0,-4.768247,-1261.362536352928,-3.064727008776333,BH3,Phosphine,CCl
B,388,0,N#CP(C#N)C#N,143,2,ClCC1OCCO1,554,0,0,0,-12.03363025,-1413.035966879865,-10.940898528298645,BH3,Phosphine,CCl
B,388,0,N#CP(C#N)C#N,143,2,CNC(=O)C(C)Cl,564,6,0,0,-21.6594175,-1393.2053164944505,-21.3903316497935,BH3,Phosphine,CCl
B,388,0,N#CP(C#N)C#N,143,2,ClCC1CO1,603,0,0,0,-15.356933,-1298.5017234788802,-14.698667176864673,BH3,Phosphine,CCl
B,388,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,C=CCCl,499,3,0,0,-17.089586,-1211.1399711887277,-15.521904568230726,BH3,NHC,CCl
B,388,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CC(Cl)c1ncccn1,563,2,0,0,-16.67261225,-1436.169194770208,-16.518193933447517,BH3,NHC,CCl
B,388,0,CN(C)c1ccc(N(C)C)nn1,301,10,ClC1(Cl)OCCO1,592,0,0,0,-8.940369,-1745.6711854615694,-10.830774725476829,BH3,Amine/Aryl N,CCl2
B,388,0,Fc1cnncc1F,309,3,ClC(Cl)(Cl)Cl,602,0,0,0,-15.53439,-2367.66934919608,-17.17103595224909,BH3,Amine/Aryl N,CCl4
B,388,0,CNc1nccs1,343,3,Fc1cc(F)cc(Cl)c1,596,7,0,0,-13.94524625,-1579.9840758222708,-12.780192231087684,BH3,Amine/Aryl N,CCl
B,388,0,Cc1nc(C=O)c2ccccn12,361,2,COC(C)(C)C(Cl)(Cl)Cl,452,6,0,0,-28.33288,-2210.12942549076,-25.62997910696296,BH3,Amine/Aryl N,CCl3
BC#N,389,0,CN(C)CCCN(C)C,20,1,O=CC(Cl)Cl,591,3,0,0,-40.81253725,-1578.1891159485451,-42.32245600668168,RBH2,Amine/Aryl N,CCl2
BC#N,389,0,CN1CCS(=O)(=O)CC1,47,1,C=C(F)Cl,490,3,0,0,-17.6030065,-1556.0686153133274,-18.143948154959464,RBH2,Amine/Aryl N,CCl
BC#N,389,0,c1c[nH]cn1,310,4,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-8.52653275,-1645.1342454954693,-5.812054044807491,RBH2,Amine/Aryl N,CCl
BC#N,389,0,Fc1ncnc(F)c1F,317,2,ClCc1nccs1,604,0,0,0,-19.575239,-1748.2524352641324,-18.862839899925465,RBH2,Amine/Aryl N,CCl
BC#N,389,0,Fc1ncnc(F)c1F,317,2,ClCc1ccco1,610,0,0,0,-20.55188,-1409.210711279934,-18.789055653325484,RBH2,Amine/Aryl N,CCl
BC#N,389,0,COc1nc(OC)nc(OC)n1,330,3,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-8.8154965,-2196.4714861448315,-4.09063860907238,RBH2,Amine/Aryl N,CCl
BC#N,389,0,COc1nc(OC)nc(OC)n1,330,3,C/C=C(\Cl)c1ccccc1,484,3,0,0,-16.983915,-1550.6792480635377,-12.462582587072548,RBH2,Amine/Aryl N,CCl
BC#N,389,0,N#Cc1nc(C#N)nc(C#N)n1,333,3,N#CC(Cl)(Cl)Cl,455,3,1,0,-10.260629,-2186.886262934793,-9.740302127455188,RBH2,Amine/Aryl N,CCl3
BC#N,389,0,Nc1nc(N)nc(N)n1,334,2,C=CCCl,499,3,0,0,-32.96941475,-1142.2206640330014,-31.393929508817937,RBH2,Amine/Aryl N,CCl
BC#N,389,0,Nc1nc(N)nc(N)n1,334,2,ClC(Cl)c1ccccc1,533,0,0,0,-34.93669,-1755.461968830637,-34.96426990832089,RBH2,Amine/Aryl N,CCl2
BC#N,389,0,c1cscn1,339,4,CC(C)(C)CCl,497,5,0,0,-9.991306,-1344.6139857834348,-6.0636321899890895,RBH2,Amine/Aryl N,CCl
BF,390,0,CC(C)P(c1ccccc1)c1ccccc1,97,3,CCCCl,493,3,0,0,-28.34185325,-1627.0289312518148,-27.599665086285448,RBH2,Phosphine,CCl
BF,390,0,[C]1c2ccccc2N2CCCCN12,182,0,C/C=C(\Cl)c1ccccc1,484,3,0,0,-5.14794725,-1469.5892082008488,-3.250097523474481,RBH2,NHC,CCl
BF,390,0,Cc1cc(C)nc(C)c1,242,5,ClC(Cl)(Cl)Cl,602,0,0,0,-30.60599875,-2370.377247243553,-30.047403305583657,RBH2,Amine/Aryl N,CCl4
BF,390,0,C#Cc1cccc(C#C)n1,258,9,ClCc1nccs1,604,0,0,0,-12.239011,-1593.823299183814,-13.761170194618895,RBH2,Amine/Aryl N,CCl
BF,390,0,N#Cc1cnncc1C#N,306,4,ClC(Cl)(Cl)c1ccco1,543,0,0,0,-5.73729525,-2222.22041663668,-7.395417178383413,RBH2,Amine/Aryl N,CCl3
BF,390,0,Fc1cnc(F)nc1,328,3,ClCc1ccco1,610,0,0,0,-14.572809,-1317.0252669107413,-15.71783329889714,RBH2,Amine/Aryl N,CCl
BC#C,391,0,C=CCN(C)C,26,3,ClC1CCOCC1,519,0,0,0,-31.6587555,-1085.2187229796127,-32.15132552779038,RBH2,Amine/Aryl N,CCl
BC#C,391,0,CN(C)C1CCCCC1,50,1,CNC(=O)CCl,503,5,0,0,-27.7220715,-1179.9105685170994,-28.16842952223176,RBH2,Amine/Aryl N,CCl
BC#C,391,0,CN(C)C1CCCCC1,50,1,COC(=N)C(Cl)(Cl)Cl,599,5,0,0,-45.56371625,-2099.072198164142,-46.76261994670221,RBH2,Amine/Aryl N,CCl3
BC#C,391,0,CN(C)C#N,54,1,CC(=O)C(Cl)C(C)=O,524,4,0,0,-34.53076025,-1134.829977324907,-36.215477000664606,RBH2,Amine/Aryl N,CCl
BC#C,391,0,C=CCN(C)CC=C,57,3,CC(Cl)c1ncccn1,563,2,0,0,-37.64102675,-1233.8074359024622,-39.86865169080479,RBH2,Amine/Aryl N,CCl
BC#C,391,0,C#CCN(CC)CC,58,3,ClC1CCOCC1,519,0,0,0,-28.33539,-1162.5716312312602,-28.606374318325763,RBH2,Amine/Aryl N,CCl
BC#C,391,0,N#CN1CCCCC1,59,2,CC1(C(Cl)Cl)C=NC=N1,465,3,1,0,-26.33059025,-1670.16265042064,-25.81375256444535,RBH2,Amine/Aryl N,CCl2
BC#C,391,0,N#CN1CCCCC1,59,2,CC(=O)C(Cl)C(C)=O,524,4,1,0,-28.5968065,-1251.5311255622948,-29.8701003412594,RBH2,Amine/Aryl N,CCl
BC#C,391,0,N#CN1CCCCC1,59,2,CC1(C(Cl)Cl)COC1,571,3,1,0,-26.303043,-1637.0585716789356,-25.909736404551317,RBH2,Amine/Aryl N,CCl2
BC#C,391,0,N#CN1CCCCC1,59,2,N#CCCl,605,3,1,0,-31.39602125,-1038.531904888206,-31.75267663841406,RBH2,Amine/Aryl N,CCl
BC#C,391,0,COP(C)OC,80,2,ClCN1CCCC1,500,0,0,0,-14.63725325,-1425.079207131591,-12.242608110635503,RBH2,Phosphine,CCl
BC#C,391,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,O=C1NCC1Cl,518,5,1,0,-18.64233475,-2077.3370674698763,-17.882747933625733,RBH2,Phosphine,CCl
BC#C,391,0,COP(OC)N(C(C)C)C(C)C,133,2,CC(N)Cl,525,3,0,0,-13.95591375,-1560.207670147577,-12.259463663828049,RBH2,Phosphine,CCl
BC#C,391,0,CN1[C]N(C)C=C1,146,2,ClCC#CCCl,607,0,0,0,-24.813107,-1482.102747600865,-24.60641313100137,RBH2,NHC,CCl
BC#C,391,0,COc1nc(OC)c(F)cc1F,282,3,CNC(c1ccccc1)C(Cl)Cl,466,10,0,0,-7.0928835,-2102.5314998885124,-7.520038153478496,RBH2,Amine/Aryl N,CCl2
BC,392,0,CN(C)c1ccc(C#N)cc1,51,1,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-11.17954,-1977.952179178844,-11.683959581592148,RBH2,Amine/Aryl N,CCl
BC,392,0,Fc1cc(F)nc(F)c1,259,5,O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl,622,4,0,0,-21.870383,-3712.455731991162,-23.532284889266148,RBH2,Amine/Aryl N,CCl3
BC,392,0,Cn1cccn1,349,5,ClC(Cl)c1ccccc1,533,0,0,0,-34.2149395,-1521.4989374323986,-35.900172071273154,RBH2,Amine/Aryl N,CCl2
BC,392,0,COc1c(F)cncc1F,386,6,ClC(Cl)c1ccccc1,533,0,1,0,-21.26892425,-1817.266058686956,-24.393467064019767,RBH2,Amine/Aryl N,CCl2
BOC,393,0,CP1Oc2cccc3cccc(c23)O1,114,1,Clc1cc(Cl)c(Cl)cc1Cl,618,0,0,0,-4.94978275,-3127.53491789668,-5.622481791260622,RBH2,Phosphine,CCl
BOC,393,0,CN1[C]c2ccccc2N1C,200,2,Fc1c(F)c(F)c(C(Cl)(Cl)Cl)c(F)c1F,621,8,0,0,-28.1537915,-2745.403993679851,-26.44837243805878,RBH2,NHC,CCl3
Bc1ccccc1,394,0,C=CCN(C)C,26,3,O=C1NC(=O)C(Cl)=C1Cl,483,6,0,0,-14.65055625,-1787.4130940790192,-14.244392662543154,RBH2,Amine/Aryl N,CCl
Bc1ccccc1,394,0,CSP(SC)SC,74,2,ClC(Cl)N1CCCC1,539,0,0,0,-18.787099,-3083.711904675725,-17.87522977896518,RBH2,Phosphine,CCl2
Bc1ccccc1,394,0,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,117,5,ClCN1CCCC1,500,0,1,0,-20.64769925,-2302.344117194116,-17.138430660849483,RBH2,Phosphine,CCl
Bc1ccccc1,394,0,Cc1cc([N+](=O)[O-])cc(C)n1,262,10,ClC(Cl)c1ccccc1,533,0,0,0,-12.291219,-1979.1247738556783,-12.199677309013923,RBH2,Amine/Aryl N,CCl2
Bc1ccccc1,394,0,Cc1nc(C#N)c(C#N)nc1C,296,2,Fc1c(F)c(F)c(C(Cl)(Cl)Cl)c(F)c1F,621,8,0,0,-14.2624475,-2930.896551272781,-14.272880015972111,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,N#Cc1ccc(C#N)nn1,302,8,ClC(Cl)(Cl)c1ncccn1,446,0,2,0,-5.659046,-2388.2197284461777,-6.724426111019326,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,N#Cc1ccc(C#N)nn1,302,8,C=CC(Cl)(Cl)Cl,454,3,2,0,-7.540793,-2202.494818822722,-7.410360019173578,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,N#Cc1ccc(C#N)nn1,302,8,C=CC1(Cl)CCOC1=O,511,3,2,0,-4.840033,-1549.2449327874556,-5.438934629985384,RBH2,Amine/Aryl N,CCl
Bc1ccccc1,394,0,c1ccc2cnncc2c1,307,5,ClC(Cl)Cl,601,0,1,0,-9.173297,-2094.2565530189167,-7.369799874905113,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,Fc1cnncc1F,309,3,CC(=O)C(Cl)(Cl)C(C)=O,536,4,0,0,-15.924695,-1984.729941957541,-16.865840001440116,RBH2,Amine/Aryl N,CCl2
Bc1ccccc1,394,0,Fc1cnncc1F,309,3,FC(Cl)(Cl)c1ccccc1,537,2,0,0,-11.20909525,-2009.745701471344,-12.32637978200498,RBH2,Amine/Aryl N,CCl2
Bc1ccccc1,394,0,Fc1cnncc1F,309,3,CNC(=O)C(Cl)(Cl)Cl,542,5,0,0,-17.669898,-2347.067436029043,-17.442900344361203,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,Fc1cnc(F)nc1,328,3,C=CC(=O)C(Cl)(Cl)Cl,544,5,0,0,-21.1978285,-2329.827129773789,-22.05418834458097,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,Fc1cnc(F)nc1,328,3,C=CC(C)Cl,561,4,0,0,-13.26704425,-1336.6010614066977,-13.871370042530668,RBH2,Amine/Aryl N,CCl
Bc1ccccc1,394,0,Cc1nc(C)nc(C)n1,331,2,C=CC(C)Cl,561,4,0,0,-23.83439525,-1272.073532377898,-21.39894475321059,RBH2,Amine/Aryl N,CCl
Bc1ccccc1,394,0,Cc1nc(C)nc(C)n1,331,2,O=C=NC(Cl)(Cl)Cl,597,4,0,0,-28.53110725,-2242.080329982211,-26.58534716696222,RBH2,Amine/Aryl N,CCl3
Bc1ccccc1,394,0,Fc1nc(F)nc(F)n1,332,2,FC(Cl)(Cl)Cl,453,2,0,0,-13.24068925,-2353.667849420927,-12.012323395423731,RBH2,Amine/Aryl N,CCl3
BN(C)C,395,0,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,117,5,ClCc1ccco1,610,0,0,0,-34.490663,-2222.742501438568,-35.996521362333084,RBH2,Phosphine,CCl
BN(C)C,395,0,CN1[C]N(C)CN(C)C1,197,2,C=CC(C)(C)Cl,585,5,0,1,-24.0268495,-1216.602536375642,-23.702920305029814,RBH2,NHC,CCl
BOC(C)=O,396,0,CP1CCCC1,93,1,O=C1NC(=O)C(Cl)=C1Cl,483,6,0,0,-10.571367,-2070.967867984872,-9.48738245960848,RBH2,Phosphine,CCl
BOC(C)=O,396,0,CC(C)(C)N1[C]N(C(C)(C)C)C=C1,152,5,ClC1CCOCC1,519,0,1,0,-19.85303325,-1525.7320603624232,-19.727533671481893,RBH2,NHC,CCl
BOC(C)=O,396,0,CN1[C]SC=C1,209,2,ClC1CCOCC1,519,0,0,0,-13.026398,-1593.5382276911057,-11.820876093805662,RBH2,NHC,CCl
BOC(C)=O,396,0,CN1[C]SCC1,220,2,COC(C)(C)C(Cl)Cl,535,6,0,0,-13.56585975,-2055.5289336442283,-13.109074269486216,RBH2,NHC,CCl2
BOC(C)=O,396,0,CN1[C]SCC1,220,2,FC(F)(F)CC(Cl)Cl,593,6,0,0,-15.0972735,-2199.4870457422817,-13.928605410257886,RBH2,NHC,CCl2
BOC(C)=O,396,0,CC(C)(C)c1ccncc1,237,7,ClC1CCOCC1,519,0,0,0,-16.4230555,-1390.652566245662,-15.591609649415748,RBH2,Amine/Aryl N,CCl
BOC(C)=O,396,0,CNC(=O)c1ccncc1,247,7,ClC(Cl)N1CCCC1,539,0,1,0,-9.7622685,-1881.208773842573,-8.632551413647017,RBH2,Amine/Aryl N,CCl2
BOC(C)=O,396,0,N#Cc1cncc(C#N)c1,273,4,Fc1c(F)c(F)c(C(Cl)(Cl)Cl)c(F)c1F,621,8,0,0,-21.2457695,-2833.158717255709,-22.36496036012113,RBH2,Amine/Aryl N,CCl3
BOC(C)=O,396,0,Fc1cncc(F)c1F,279,3,CS(=O)(=O)OCC(Cl)(Cl)Cl,456,7,0,1,-15.168934,-2921.581426584541,-17.029263454322173,RBH2,Amine/Aryl N,CCl3
BC=C,397,0,COC(=O)CN(C)C,6,5,ClCN1CCCC1,500,0,0,0,-27.6231775,-1217.0503461512874,-25.13384278476517,RBH2,Amine/Aryl N,CCl
BC=C,397,0,C=CN(C)C,31,2,ClC1CCOCC1,519,0,0,0,-32.30225675,-1047.1412050465929,-33.63923471901374,RBH2,Amine/Aryl N,CCl
BC=C,397,0,C1CCN2CCCCC2C1,37,3,CC(=O)OCC(Cl)(Cl)Cl,547,6,1,1,-28.2165415,-2197.629707233019,-28.84144647298397,RBH2,Amine/Aryl N,CCl3
BC=C,397,0,N#Cc1cccc(C#N)n1,254,9,CC(Cl)C#N,527,2,0,0,-4.3444335,-1167.7960843397286,-5.46900666671073,RBH2,Amine/Aryl N,CCl
BC=C,397,0,Fc1cc(F)nc(F)c1,259,5,CS(=O)C(C)(C)Cl,579,6,0,0,-11.302279,-1740.735037942386,-10.607251207524662,RBH2,Amine/Aryl N,CCl
BC=C,397,0,c1ccnnc1,288,3,ClC(Cl)(Cl)C1OCCCO1,459,0,0,0,-9.3272855,-2093.397631815428,-7.997202776457849,RBH2,Amine/Aryl N,CCl3
BC=C,397,0,Fc1nc(F)c(F)nc1F,291,2,ClC(Cl)(Cl)Cl,602,0,0,0,-7.95299775,-2643.558125235249,-9.56862166999206,RBH2,Amine/Aryl N,CCl4
BC=C,397,0,Fc1cnncc1F,309,3,ClC(Cl)(Cl)C1OCCCO1,459,0,0,0,-5.769486,-2291.86870296946,-5.102818794410133,RBH2,Amine/Aryl N,CCl3
BC=C,397,0,Fc1cnncc1F,309,3,O=CC(Cl)Cl,591,3,0,0,-8.83952975,-1639.1796940557706,-9.67048303205073,RBH2,Amine/Aryl N,CCl2
BC=C,397,0,Fc1cnncc1F,309,3,O=C=NC(Cl)(Cl)Cl,597,4,0,0,-11.5112365,-2152.9411455213003,-12.461173858075908,RBH2,Amine/Aryl N,CCl3
BC(C)C,398,0,CP(C)C,69,1,ClCCCl,504,0,2,0,-27.0659575,-1603.9249424029863,-29.051654304027224,RBH2,Phosphine,CCl
BC(C)C,398,0,CN1[C]Oc2ccccc21,207,2,ClC(Cl)N1CCCC1,539,0,3,0,-14.4614905,-1753.9000091342612,-13.438193123824565,RBH2,NHC,CCl2
BC(C)C,398,0,CNc1nccnc1NC,294,3,CC(=O)CC(C)(C)Cl,588,7,3,0,-13.09711725,-1368.090840304112,-13.839322716545649,RBH2,Amine/Aryl N,CCl
BC(C)C,398,0,Cc1cnc(C)nc1,324,3,ClC1CCOCC1,519,0,2,0,-13.173233,-1218.0995757360947,-12.145287954511447,RBH2,Amine/Aryl N,CCl
B1CCCO1,399,0,COc1cc(OC)nc(OC)c1,269,7,CC(Cl)CN(C)C,558,2,0,0,-6.43419675,-1522.3312712161992,-8.818697347712844,R2BH,Amine/Aryl N,CCl
B1OCCO1,400,0,c1cocn1,287,4,ClCC1OCCO1,554,0,0,0,-6.28911875,-1267.1980429370467,-5.401947792743954,R2BH,Amine/Aryl N,CCl
B1OCCO1,400,0,Cc1nc(C)c(C)c(C)n1,320,2,COC(=O)CCl,609,5,0,0,-8.34355375,-1403.392610743275,-8.539134937339128,R2BH,Amine/Aryl N,CCl
B1C=CC=C1,401,0,CN(C)CCO,4,1,C=CC(=C)Cl,476,4,1,0,-10.02450075,-1084.057263559455,-11.17007783095144,R2BH,Amine/Aryl N,CCl
B1C=CC=C1,401,0,CN(C)C1OCCO1,15,1,ClCN1CCCC1,500,0,0,0,-8.5178105,-1293.238375009903,-7.928320657111937,R2BH,Amine/Aryl N,CCl
B1C=CC=C1,401,0,C#CCN1CCCC1,68,3,ClC(Cl)c1ccco1,541,0,0,0,-30.6278985,-1696.0344252537643,-35.53850479836601,R2BH,Amine/Aryl N,CCl2
B1C=CC=C1,401,0,CP1CCCC1,93,1,ClCC#CCCl,607,0,0,0,-27.131092,-1793.1698804770162,-31.64159581336485,R2BH,Phosphine,CCl
B1C=CC=C1,401,0,C=CCP(c1ccccc1)c1ccccc1,94,3,ClC(Cl)c1ccccc1,533,0,0,0,-26.70721575,-2292.138752013706,-30.678752948122035,R2BH,Phosphine,CCl2
B1C=CC=C1,401,0,COc1ccccc1P(c1ccccc1)c1ccccc1,136,8,ClC(Cl)C1OCCO1,540,0,0,0,-14.265585,-2557.0765525007973,-17.086679968692568,R2BH,Phosphine,CCl2
B1C=CC=C1,401,0,CN1[C]N(C)C2OC=COC21,176,2,CC1(C(Cl)Cl)C=NC=N1,465,3,0,0,-8.12543475,-1936.1206709203168,-7.359027030886711,R2BH,NHC,CCl2
B1C=CC=C1,401,0,CN1[C]N(C)C(=O)C1,177,2,ClCc1nccs1,604,0,0,0,-13.10778475,-1627.5630871952517,-13.701689459083685,R2BH,NHC,CCl
B1C=CC=C1,401,0,c1ccc2nccnc2c1,313,4,ClCc1ccccc1,552,0,1,0,-4.45518725,-1328.6402510632993,-5.283883069421171,R2BH,Amine/Aryl N,CCl
B1C=CC=C1,401,0,FC(F)(F)c1ccc2ccccc2n1,365,13,C=CC1(Cl)CCOC1=O,511,3,0,0,-12.6773825,-1761.9397246384146,-14.632687178528794,R2BH,Amine/Aryl N,CCl
B1C=CC=C1,401,0,c1ccc2cnccc2c1,382,5,CC(Cl)C(=O)N(C)C,516,2,0,0,-13.1728565,-1368.1451627659662,-10.861143351710972,R2BH,Amine/Aryl N,CCl
CBC#N,402,1,CN1[C]N(C)C(Cl)=C1Cl,153,2,ClC1CCOCC1,519,0,0,0,-13.9542195,-2112.859663863393,-11.99828008754927,R2BH,NHC,CCl
