identifier,B_Index,N_Index,Cl_Index,conf_idxs_ts,log_source,log_name_variant,log_found,log_path,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
B_00432_Nu_00332_Cl_00597_0001,432,332,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00332_Cl_00597_0001.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00432_Nu_00332_Cl_00602_0000,432,332,602,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00332_Cl_00602_0000.log,True,0,2,0.75,0.7651,0.7502,0.7502,0.015100000000000002,0.00019999999999997797
B_00432_Nu_00337_Cl_00446_0000,432,337,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00337_Cl_00446_0000.log,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
B_00432_Nu_00339_Cl_00553_0000,432,339,553,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00339_Cl_00553_0000.log,True,0,2,0.75,0.7651,0.7501,0.7501,0.015100000000000002,9.999999999998899e-05
B_00432_Nu_00339_Cl_00558_0000,432,339,558,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00339_Cl_00558_0000.log,True,0,2,0.75,0.7723,0.7503,0.7503,0.022299999999999986,0.00029999999999996696
B_00432_Nu_00339_Cl_00597_0001,432,339,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00339_Cl_00597_0001.log,True,0,2,0.75,0.7646,0.7501,0.7501,0.014599999999999946,9.999999999998899e-05
B_00432_Nu_00339_Cl_00621_0001,432,339,621,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00339_Cl_00621_0001.log,True,0,2,0.75,0.7649,0.7501,0.7501,0.014900000000000024,9.999999999998899e-05
B_00432_Nu_00342_Cl_00519_0000,432,342,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00342_Cl_00519_0000.log,True,0,2,0.75,0.7729,0.7503,0.7503,0.02290000000000003,0.00029999999999996696
B_00432_Nu_00352_Cl_00535_0000,432,352,535,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00352_Cl_00535_0000.log,True,0,2,0.75,0.769,0.7502,0.7502,0.019000000000000017,0.00019999999999997797
B_00432_Nu_00353_Cl_00517_0000,432,353,517,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00353_Cl_00517_0000.log,True,0,2,0.75,0.7634,0.7501,0.7501,0.013399999999999967,9.999999999998899e-05
B_00432_Nu_00355_Cl_00509_0000,432,355,509,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00355_Cl_00509_0000.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00432_Nu_00355_Cl_00519_0000,432,355,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00355_Cl_00519_0000.log,True,0,2,0.75,0.7657,0.7501,0.7501,0.015700000000000047,9.999999999998899e-05
B_00432_Nu_00358_Cl_00533_0000,432,358,533,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00358_Cl_00533_0000.log,True,0,2,0.75,0.7609,0.7501,0.7501,0.01090000000000002,9.999999999998899e-05
B_00432_Nu_00359_Cl_00519_0000,432,359,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00359_Cl_00519_0000.log,True,0,2,0.75,0.7684,0.7502,0.7502,0.018399999999999972,0.00019999999999997797
B_00432_Nu_00359_Cl_00538_0001,432,359,538,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00359_Cl_00538_0001.log,True,0,2,0.75,0.7643,0.7502,0.7502,0.01429999999999998,0.00019999999999997797
B_00432_Nu_00363_Cl_00574_0000,432,363,574,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00363_Cl_00574_0000.log,True,0,2,0.75,0.7771,0.7505,0.7505,0.027100000000000013,0.0004999999999999449
B_00432_Nu_00366_Cl_00543_0000,432,366,543,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00366_Cl_00543_0000.log,True,0,2,0.75,0.7665,0.7502,0.7502,0.01649999999999996,0.00019999999999997797
B_00432_Nu_00368_Cl_00457_0000,432,368,457,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00368_Cl_00457_0000.log,True,0,2,0.75,0.7671,0.7502,0.7502,0.017100000000000004,0.00019999999999997797
B_00432_Nu_00379_Cl_00452_0000,432,379,452,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00379_Cl_00452_0000.log,True,0,2,0.75,0.7665,0.7501,0.7501,0.01649999999999996,9.999999999998899e-05
B_00432_Nu_00380_Cl_00593_0001,432,380,593,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00380_Cl_00593_0001.log,True,0,2,0.75,0.7699,0.7502,0.7502,0.01990000000000003,0.00019999999999997797
B_00432_Nu_00384_Cl_00446_0000,432,384,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00446_0000.log,True,0,2,0.75,0.7638,0.7501,0.7501,0.013800000000000034,9.999999999998899e-05
B_00432_Nu_00384_Cl_00455_0000,432,384,455,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00455_0000.log,True,0,2,0.75,0.7615,0.7501,0.7501,0.011499999999999955,9.999999999998899e-05
B_00432_Nu_00384_Cl_00461_0000,432,384,461,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00461_0000.log,True,0,2,0.75,0.7578,0.75,0.75,0.007800000000000029,0.0
B_00432_Nu_00384_Cl_00463_0001,432,384,463,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00463_0001.log,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
B_00432_Nu_00384_Cl_00597_0000,432,384,597,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00597_0000.log,True,0,2,0.75,0.7575,0.75,0.75,0.007499999999999951,0.0
B_00432_Nu_00384_Cl_00622_0000,432,384,622,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00384_Cl_00622_0000.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00432_Nu_00385_Cl_00443_0000,432,385,443,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00443_0000.log,True,0,2,0.75,0.7625,0.7501,0.7501,0.012499999999999956,9.999999999998899e-05
B_00432_Nu_00385_Cl_00461_0000,432,385,461,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00461_0000.log,True,0,2,0.75,0.7604,0.7501,0.7501,0.010399999999999965,9.999999999998899e-05
B_00432_Nu_00385_Cl_00472_0000,432,385,472,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00472_0000.log,True,0,2,0.75,0.7578,0.75,0.75,0.007800000000000029,0.0
B_00432_Nu_00385_Cl_00533_0001,432,385,533,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00533_0001.log,True,0,2,0.75,0.7628,0.7501,0.7501,0.012800000000000034,9.999999999998899e-05
B_00432_Nu_00385_Cl_00574_0000,432,385,574,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00574_0000.log,True,0,2,0.75,0.7613,0.7501,0.7501,0.011299999999999977,9.999999999998899e-05
B_00432_Nu_00385_Cl_00590_0000,432,385,590,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00590_0000.log,True,0,2,0.75,0.7646,0.7502,0.7502,0.014599999999999946,0.00019999999999997797
B_00432_Nu_00385_Cl_00597_0001,432,385,597,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00597_0001.log,True,0,2,0.75,0.7644,0.7502,0.7502,0.014399999999999968,0.00019999999999997797
B_00432_Nu_00385_Cl_00602_0001,432,385,602,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00432_Nu_00385_Cl_00602_0001.log,True,0,2,0.75,0.7645,0.7502,0.7502,0.014499999999999957,0.00019999999999997797
B_00433_Nu_00008_Cl_00485_0000,433,8,485,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00008_Cl_00485_0000.log,True,0,2,0.75,0.7656,0.7501,0.7501,0.015599999999999947,9.999999999998899e-05
B_00433_Nu_00008_Cl_00500_0000,433,8,500,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00008_Cl_00500_0000.log,True,0,2,0.75,0.7547,0.75,0.75,0.0047000000000000375,0.0
B_00433_Nu_00016_Cl_00488_0010,433,16,488,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00016_Cl_00488_0010.log,True,0,2,0.75,0.7551,0.75,0.75,0.005099999999999993,0.0
B_00433_Nu_00022_Cl_00553_0000,433,22,553,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00022_Cl_00553_0000.log,True,0,2,0.75,0.7551,0.75,0.75,0.005099999999999993,0.0
B_00433_Nu_00031_Cl_00488_0010,433,31,488,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00031_Cl_00488_0010.log,True,0,2,0.75,0.7562,0.75,0.75,0.006199999999999983,0.0
B_00433_Nu_00034_Cl_00557_0000,433,34,557,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00034_Cl_00557_0000.log,True,0,2,0.75,0.7537,0.75,0.75,0.0037000000000000366,0.0
B_00433_Nu_00067_Cl_00488_0010,433,67,488,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00067_Cl_00488_0010.log,True,0,2,0.75,0.7553,0.75,0.75,0.005299999999999971,0.0
B_00433_Nu_00070_Cl_00585_0000,433,70,585,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00070_Cl_00585_0000.log,True,0,2,0.75,0.7567,0.75,0.75,0.006700000000000039,0.0
B_00433_Nu_00071_Cl_00526_0011,433,71,526,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00071_Cl_00526_0011.log,True,0,2,0.75,0.7554,0.75,0.75,0.00539999999999996,0.0
B_00433_Nu_00081_Cl_00516_0000,433,81,516,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00081_Cl_00516_0000.log,True,0,2,0.75,0.7547,0.75,0.75,0.0047000000000000375,0.0
B_00433_Nu_00084_Cl_00618_0000,433,84,618,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00084_Cl_00618_0000.log,True,0,2,0.75,0.7553,0.75,0.75,0.005299999999999971,0.0
B_00433_Nu_00090_Cl_00487_0000,433,90,487,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00090_Cl_00487_0000.log,True,0,2,0.75,0.7627,0.7501,0.7501,0.012700000000000045,9.999999999998899e-05
B_00433_Nu_00093_Cl_00550_0000,433,93,550,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00093_Cl_00550_0000.log,True,0,2,0.75,0.7546,0.75,0.75,0.0046000000000000485,0.0
B_00433_Nu_00095_Cl_00470_0000,433,95,470,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00095_Cl_00470_0000.log,True,0,2,0.75,0.7568,0.75,0.75,0.006800000000000028,0.0
B_00433_Nu_00109_Cl_00466_0000,433,109,466,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00109_Cl_00466_0000.log,True,0,2,0.75,0.757,0.75,0.75,0.007000000000000006,0.0
B_00433_Nu_00113_Cl_00618_0000,433,113,618,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00113_Cl_00618_0000.log,True,0,2,0.75,0.7557,0.75,0.75,0.005700000000000038,0.0
B_00433_Nu_00114_Cl_00526_0000,433,114,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00114_Cl_00526_0000.log,True,0,2,0.75,0.7559,0.75,0.75,0.005900000000000016,0.0
B_00433_Nu_00123_Cl_00607_0000,433,123,607,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00123_Cl_00607_0000.log,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0
B_00433_Nu_00126_Cl_00570_0000,433,126,570,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00126_Cl_00570_0000.log,True,0,2,0.75,0.7563,0.75,0.75,0.006299999999999972,0.0
B_00433_Nu_00127_Cl_00519_0000,433,127,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00127_Cl_00519_0000.log,True,0,2,0.75,0.7605,0.75,0.75,0.010499999999999954,0.0
B_00433_Nu_00135_Cl_00519_0001,433,135,519,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00135_Cl_00519_0001.log,True,0,2,0.75,0.7584,0.75,0.75,0.008399999999999963,0.0
B_00433_Nu_00137_Cl_00526_0010,433,137,526,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00137_Cl_00526_0010.log,True,0,2,0.75,0.7545,0.75,0.75,0.0044999999999999485,0.0
B_00433_Nu_00141_Cl_00520_0000,433,141,520,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00141_Cl_00520_0000.log,True,0,2,0.75,0.7619,0.75,0.75,0.011900000000000022,0.0
B_00433_Nu_00141_Cl_00526_0000,433,141,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00141_Cl_00526_0000.log,True,0,2,0.75,0.7586,0.75,0.75,0.008600000000000052,0.0
B_00433_Nu_00144_Cl_00526_0012,433,144,526,12,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00144_Cl_00526_0012.log,True,0,2,0.75,0.7615,0.75,0.75,0.011499999999999955,0.0
B_00433_Nu_00151_Cl_00569_0000,433,151,569,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00151_Cl_00569_0000.log,True,0,2,0.75,0.7543,0.75,0.75,0.0042999999999999705,0.0
B_00433_Nu_00164_Cl_00499_0000,433,164,499,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00164_Cl_00499_0000.log,True,0,2,0.75,0.7639,0.7501,0.7501,0.013900000000000023,9.999999999998899e-05
B_00433_Nu_00168_Cl_00526_0000,433,168,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00168_Cl_00526_0000.log,True,0,2,0.75,0.7541,0.75,0.75,0.0040999999999999925,0.0
B_00433_Nu_00169_Cl_00526_0001,433,169,526,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00169_Cl_00526_0001.log,True,0,2,0.75,0.7547,0.75,0.75,0.0047000000000000375,0.0
B_00433_Nu_00171_Cl_00526_0000,433,171,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00171_Cl_00526_0000.log,True,0,2,0.75,0.7608,0.75,0.75,0.010800000000000032,0.0
B_00433_Nu_00173_Cl_00526_0002,433,173,526,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00173_Cl_00526_0002.log,True,0,2,0.75,0.7615,0.75,0.75,0.011499999999999955,0.0
B_00433_Nu_00178_Cl_00526_0010,433,178,526,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00178_Cl_00526_0010.log,True,0,2,0.75,0.7626,0.7501,0.7501,0.012599999999999945,9.999999999998899e-05
B_00433_Nu_00183_Cl_00445_0000,433,183,445,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00183_Cl_00445_0000.log,True,0,2,0.75,0.7557,0.75,0.75,0.005700000000000038,0.0
B_00433_Nu_00183_Cl_00563_0001,433,183,563,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00183_Cl_00563_0001.log,True,0,2,0.75,0.7621,0.7501,0.7501,0.0121,9.999999999998899e-05
B_00433_Nu_00184_Cl_00445_0010,433,184,445,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00184_Cl_00445_0010.log,True,0,2,0.75,0.7577,0.75,0.75,0.00770000000000004,0.0
B_00433_Nu_00184_Cl_00526_0002,433,184,526,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00184_Cl_00526_0002.log,True,0,2,0.75,0.7629,0.7501,0.7501,0.012900000000000023,9.999999999998899e-05
B_00433_Nu_00187_Cl_00526_0001,433,187,526,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00187_Cl_00526_0001.log,True,0,2,0.75,0.7563,0.75,0.75,0.006299999999999972,0.0
B_00433_Nu_00187_Cl_00605_0000,433,187,605,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00187_Cl_00605_0000.log,True,0,2,0.75,0.7555,0.75,0.75,0.005499999999999949,0.0
B_00433_Nu_00189_Cl_00491_0001,433,189,491,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00189_Cl_00491_0001.log,True,0,2,0.75,0.7596,0.7501,0.7501,0.009600000000000053,9.999999999998899e-05
B_00433_Nu_00189_Cl_00526_0000,433,189,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00189_Cl_00526_0000.log,True,0,2,0.75,0.7599,0.75,0.75,0.00990000000000002,0.0
B_00433_Nu_00196_Cl_00526_0001,433,196,526,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00196_Cl_00526_0001.log,True,0,2,0.75,0.7581,0.75,0.75,0.008099999999999996,0.0
B_00433_Nu_00209_Cl_00510_0000,433,209,510,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00209_Cl_00510_0000.log,True,0,2,0.75,0.7575,0.75,0.75,0.007499999999999951,0.0
B_00433_Nu_00209_Cl_00519_0000,433,209,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00209_Cl_00519_0000.log,True,0,2,0.75,0.7659,0.7501,0.7501,0.015900000000000025,9.999999999998899e-05
B_00433_Nu_00213_Cl_00458_0000,433,213,458,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00213_Cl_00458_0000.log,True,0,2,0.75,0.7548,0.75,0.75,0.0048000000000000265,0.0
B_00433_Nu_00220_Cl_00519_0000,433,220,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00220_Cl_00519_0000.log,True,0,2,0.75,0.7677,0.7501,0.7501,0.01770000000000005,9.999999999998899e-05
B_00433_Nu_00220_Cl_00593_0001,433,220,593,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00220_Cl_00593_0001.log,True,0,2,0.75,0.7633,0.75,0.75,0.013299999999999979,0.0
B_00433_Nu_00227_Cl_00481_0000,433,227,481,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00227_Cl_00481_0000.log,True,0,2,0.75,0.7624,0.7501,0.7501,0.012399999999999967,9.999999999998899e-05
B_00433_Nu_00229_Cl_00488_0000,433,229,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00229_Cl_00488_0000.log,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
B_00433_Nu_00237_Cl_00526_0011,433,237,526,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00237_Cl_00526_0011.log,True,0,2,0.75,0.7668,0.7502,0.7502,0.016800000000000037,0.00019999999999997797
B_00433_Nu_00238_Cl_00610_0000,433,238,610,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00238_Cl_00610_0000.log,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
B_00433_Nu_00245_Cl_00472_0000,433,245,472,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00245_Cl_00472_0000.log,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
B_00433_Nu_00248_Cl_00489_0000,433,248,489,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00248_Cl_00489_0000.log,True,0,2,0.75,0.7646,0.7502,0.7502,0.014599999999999946,0.00019999999999997797
B_00433_Nu_00254_Cl_00621_0000,433,254,621,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00254_Cl_00621_0000.log,True,0,2,0.75,0.7711,0.7504,0.7504,0.021100000000000008,0.00039999999999995595
B_00433_Nu_00255_Cl_00526_0000,433,255,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00255_Cl_00526_0000.log,True,0,2,0.75,0.7661,0.7502,0.7502,0.016100000000000003,0.00019999999999997797
B_00433_Nu_00256_Cl_00571_0001,433,256,571,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00256_Cl_00571_0001.log,True,0,2,0.75,0.7696,0.7503,0.7503,0.01959999999999995,0.00029999999999996696
B_00433_Nu_00258_Cl_00446_0000,433,258,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00258_Cl_00446_0000.log,True,0,2,0.75,0.7639,0.7502,0.7502,0.013900000000000023,0.00019999999999997797
B_00433_Nu_00258_Cl_00447_0000,433,258,447,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00258_Cl_00447_0000.log,True,0,2,0.75,0.7667,0.7502,0.7502,0.016700000000000048,0.00019999999999997797
B_00433_Nu_00258_Cl_00543_0000,433,258,543,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00258_Cl_00543_0000.log,True,0,2,0.75,0.7672,0.7502,0.7502,0.017199999999999993,0.00019999999999997797
B_00433_Nu_00258_Cl_00561_0000,433,258,561,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00258_Cl_00561_0000.log,True,0,2,0.75,0.7718,0.7504,0.7504,0.02180000000000004,0.00039999999999995595
B_00433_Nu_00258_Cl_00597_0000,433,258,597,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00433_Nu_00258_Cl_00597_0000.log,True,0,2,0.75,0.7648,0.7502,0.7502,0.014800000000000035,0.00019999999999997797
