key,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key
B_00438_LB_00152_Cl_00561,22.413524535510508,-9.845291245520265,B_00438_LB_00152_r,Cl_00561_r,B_00438_LB_00152_p,Cl_00561_p
B_00438_LB_00173_Cl_00607,20.82984031588069,-13.191480490899561,B_00438_LB_00173_r,Cl_00607_r,B_00438_LB_00173_p,Cl_00607_p
B_00438_LB_00179_Cl_00604,18.149281500758303,-17.252534132647206,B_00438_LB_00179_r,Cl_00604_r,B_00438_LB_00179_p,Cl_00604_p
B_00438_LB_00192_Cl_00470,23.518707900644596,-4.678388411756873,B_00438_LB_00192_r,Cl_00470_r,B_00438_LB_00192_p,Cl_00470_p
B_00438_LB_00199_Cl_00610,12.689774946362549,-22.99637172772237,B_00438_LB_00199_r,Cl_00610_r,B_00438_LB_00199_p,Cl_00610_p
B_00438_LB_00225_Cl_00558,21.627720609526975,-10.350832786743913,B_00438_LB_00225_r,Cl_00558_r,B_00438_LB_00225_p,Cl_00558_p
B_00438_LB_00236_Cl_00552,17.90891816997582,-9.388857012784039,B_00438_LB_00236_r,Cl_00552_r,B_00438_LB_00236_p,Cl_00552_p
B_00438_LB_00253_Cl_00476,32.14543153178366,-2.453554252143682,B_00438_LB_00253_r,Cl_00476_r,B_00438_LB_00253_p,Cl_00476_p
B_00438_LB_00256_Cl_00533,20.358431657973455,-12.92465869914354,B_00438_LB_00256_r,Cl_00533_r,B_00438_LB_00256_p,Cl_00533_p
B_00438_LB_00256_Cl_00566,21.705806570352916,-8.63378177706652,B_00438_LB_00256_r,Cl_00566_r,B_00438_LB_00256_p,Cl_00566_p
B_00438_LB_00256_Cl_00602,16.47968337977563,-14.342865596383122,B_00438_LB_00256_r,Cl_00602_r,B_00438_LB_00256_p,Cl_00602_p
B_00438_LB_00256_Cl_00604,19.535567908199823,-11.286848130098745,B_00438_LB_00256_r,Cl_00604_r,B_00438_LB_00256_p,Cl_00604_p
B_00438_LB_00260_Cl_00608,22.569402584728042,-5.3846940863969115,B_00438_LB_00260_r,Cl_00608_r,B_00438_LB_00260_p,Cl_00608_p
B_00438_LB_00266_Cl_00591,9.179741262896389,-27.477803973005287,B_00438_LB_00266_r,Cl_00591_r,B_00438_LB_00266_p,Cl_00591_p
B_00438_LB_00270_Cl_00456,11.848760901224775,-20.196677047033795,B_00438_LB_00270_r,Cl_00456_r,B_00438_LB_00270_p,Cl_00456_p
B_00438_LB_00274_Cl_00620,17.15924974582936,-11.194137465358805,B_00438_LB_00274_r,Cl_00620_r,B_00438_LB_00274_p,Cl_00620_p
B_00438_LB_00282_Cl_00545,12.58443489433915,-19.272546445843453,B_00438_LB_00282_r,Cl_00545_r,B_00438_LB_00282_p,Cl_00545_p
B_00438_LB_00287_Cl_00519,15.53290095442794,-17.265006327544864,B_00438_LB_00287_r,Cl_00519_r,B_00438_LB_00287_p,Cl_00519_p
B_00438_LB_00300_Cl_00471,19.99055973541873,-9.09784443431851,B_00438_LB_00300_r,Cl_00471_r,B_00438_LB_00300_p,Cl_00471_p
B_00438_LB_00308_Cl_00458,16.672274292296184,-16.129982669845685,B_00438_LB_00308_r,Cl_00458_r,B_00438_LB_00308_p,Cl_00458_p
B_00438_LB_00308_Cl_00533,18.607873237279367,-17.46497769430758,B_00438_LB_00308_r,Cl_00533_r,B_00438_LB_00308_p,Cl_00533_p
B_00438_LB_00309_Cl_00463,18.57165778875571,-11.636540788502394,B_00438_LB_00309_r,Cl_00463_r,B_00438_LB_00309_p,Cl_00463_p
B_00438_LB_00315_Cl_00443,17.29307828793505,-19.873772226670802,B_00438_LB_00315_r,Cl_00443_r,B_00438_LB_00315_p,Cl_00443_p
B_00438_LB_00315_Cl_00445,13.919847192493505,-21.320073318846326,B_00438_LB_00315_r,Cl_00445_r,B_00438_LB_00315_p,Cl_00445_p
B_00438_LB_00315_Cl_00453,21.307827080044436,-6.672464162855293,B_00438_LB_00315_r,Cl_00453_r,B_00438_LB_00315_p,Cl_00453_p
B_00438_LB_00315_Cl_00455,14.34686899272091,-23.480876793398256,B_00438_LB_00315_r,Cl_00455_r,B_00438_LB_00315_p,Cl_00455_p
B_00438_LB_00315_Cl_00461,20.335445816966182,-11.691422792515132,B_00438_LB_00315_r,Cl_00461_r,B_00438_LB_00315_p,Cl_00461_p
B_00438_LB_00315_Cl_00463,18.268108114363454,-14.92726049095759,B_00438_LB_00315_r,Cl_00463_r,B_00438_LB_00315_p,Cl_00463_p
B_00438_LB_00315_Cl_00472,15.749607484582269,-16.51221390748659,B_00438_LB_00315_r,Cl_00472_r,B_00438_LB_00315_p,Cl_00472_p
B_00438_LB_00315_Cl_00513,13.417715551200315,-20.087508856805183,B_00438_LB_00315_r,Cl_00513_r,B_00438_LB_00315_p,Cl_00513_p
B_00438_LB_00315_Cl_00523,20.07628935589584,-9.203211281554891,B_00438_LB_00315_r,Cl_00523_r,B_00438_LB_00315_p,Cl_00523_p
B_00438_LB_00315_Cl_00544,16.958889603676667,-19.078677811274027,B_00438_LB_00315_r,Cl_00544_r,B_00438_LB_00315_p,Cl_00544_p
B_00438_LB_00315_Cl_00549,11.845182784448415,-24.270546752666004,B_00438_LB_00315_r,Cl_00549_r,B_00438_LB_00315_p,Cl_00549_p
B_00438_LB_00315_Cl_00591,20.480276380167524,-13.291571096807495,B_00438_LB_00315_r,Cl_00591_r,B_00438_LB_00315_p,Cl_00591_p
B_00438_LB_00315_Cl_00597,16.38390754501804,-16.08226192283267,B_00438_LB_00315_r,Cl_00597_r,B_00438_LB_00315_p,Cl_00597_p
B_00438_LB_00315_Cl_00601,24.066951099014755,-6.027017068813808,B_00438_LB_00315_r,Cl_00601_r,B_00438_LB_00315_p,Cl_00601_p
B_00438_LB_00315_Cl_00602,17.906582013293736,-14.201367689767235,B_00438_LB_00315_r,Cl_00602_r,B_00438_LB_00315_p,Cl_00602_p
B_00438_LB_00321_Cl_00476,32.205783767743796,-1.3292826984097545,B_00438_LB_00321_r,Cl_00476_r,B_00438_LB_00321_p,Cl_00476_p
B_00438_LB_00324_Cl_00533,15.8496563361546,-20.339807380309725,B_00438_LB_00324_r,Cl_00533_r,B_00438_LB_00324_p,Cl_00533_p
B_00438_LB_00324_Cl_00604,13.865671303384557,-18.70199681126493,B_00438_LB_00324_r,Cl_00604_r,B_00438_LB_00324_p,Cl_00604_p
B_00438_LB_00334_Cl_00599,9.345907199524353,-32.90932607990066,B_00438_LB_00334_r,Cl_00599_r,B_00438_LB_00334_p,Cl_00599_p
B_00438_LB_00336_Cl_00508,21.31590229178853,-9.90826125552919,B_00438_LB_00336_r,Cl_00508_r,B_00438_LB_00336_p,Cl_00508_p
B_00438_LB_00336_Cl_00551,12.103475811601431,-23.375955917622242,B_00438_LB_00336_r,Cl_00551_r,B_00438_LB_00336_p,Cl_00551_p
B_00438_LB_00348_Cl_00498,18.621785934283338,-16.5566662720111,B_00438_LB_00348_r,Cl_00498_r,B_00438_LB_00348_p,Cl_00498_p
B_00438_LB_00361_Cl_00526,28.81762456213407,-2.566551110202455,B_00438_LB_00361_r,Cl_00526_r,B_00438_LB_00361_p,Cl_00526_p
B_00438_LB_00363_Cl_00446,18.63686683026356,-13.469197042428274,B_00438_LB_00363_r,Cl_00446_r,B_00438_LB_00363_p,Cl_00446_p
B_00438_LB_00363_Cl_00597,16.676680783159302,-8.1123271389788,B_00438_LB_00363_r,Cl_00597_r,B_00438_LB_00363_p,Cl_00597_p
B_00438_LB_00372_Cl_00533,13.761214121101656,-25.049026762013558,B_00438_LB_00372_r,Cl_00533_r,B_00438_LB_00372_p,Cl_00533_p
B_00438_LB_00381_Cl_00518,22.31575014787423,-3.8381765763486717,B_00438_LB_00381_r,Cl_00518_r,B_00438_LB_00381_p,Cl_00518_p
B_00438_LB_00382_Cl_00562,24.479305738725856,-2.7597680429819507,B_00438_LB_00382_r,Cl_00562_r,B_00438_LB_00382_p,Cl_00562_p
B_00438_LB_00386_Cl_00460,15.14825403146823,-18.437026865705487,B_00438_LB_00386_r,Cl_00460_r,B_00438_LB_00386_p,Cl_00460_p
B_00439_LB_00003_Cl_00497,16.057211961820094,-22.30042688256121,B_00439_LB_00003_r,Cl_00497_r,B_00439_LB_00003_p,Cl_00497_p
B_00439_LB_00004_Cl_00573,11.277050381830525,-31.684007729850762,B_00439_LB_00004_r,Cl_00573_r,B_00439_LB_00004_p,Cl_00573_p
B_00439_LB_00006_Cl_00488,13.822367475938034,-41.131518580455605,B_00439_LB_00006_r,Cl_00488_r,B_00439_LB_00006_p,Cl_00488_p
B_00439_LB_00014_Cl_00490,15.301323665696088,-18.95203753218947,B_00439_LB_00014_r,Cl_00490_r,B_00439_LB_00014_p,Cl_00490_p
B_00439_LB_00021_Cl_00495,10.534493338695095,-30.510835723197975,B_00439_LB_00021_r,Cl_00495_r,B_00439_LB_00021_p,Cl_00495_p
B_00439_LB_00024_Cl_00477,14.59346104237207,-19.798112009400658,B_00439_LB_00024_r,Cl_00477_r,B_00439_LB_00024_p,Cl_00477_p
B_00439_LB_00027_Cl_00517,18.553224470421362,-25.24500463993498,B_00439_LB_00027_r,Cl_00517_r,B_00439_LB_00027_p,Cl_00517_p
B_00439_LB_00027_Cl_00525,18.11939260818403,-25.22505671009652,B_00439_LB_00027_r,Cl_00525_r,B_00439_LB_00027_p,Cl_00525_p
B_00439_LB_00027_Cl_00557,18.323675043002815,-25.18556394251939,B_00439_LB_00027_r,Cl_00557_r,B_00439_LB_00027_p,Cl_00557_p
B_00439_LB_00027_Cl_00573,16.96458754317756,-26.854946706896595,B_00439_LB_00027_r,Cl_00573_r,B_00439_LB_00027_p,Cl_00573_p
B_00439_LB_00027_Cl_00577,17.72185508005221,-26.563207469443917,B_00439_LB_00027_r,Cl_00577_r,B_00439_LB_00027_p,Cl_00577_p
B_00439_LB_00027_Cl_00582,17.889072179100534,-26.87708889602064,B_00439_LB_00027_r,Cl_00582_r,B_00439_LB_00027_p,Cl_00582_p
B_00439_LB_00031_Cl_00507,12.169665382009601,-33.68092764533769,B_00439_LB_00031_r,Cl_00507_r,B_00439_LB_00031_p,Cl_00507_p
B_00439_LB_00035_Cl_00582,11.13601681290404,-31.665904877368014,B_00439_LB_00035_r,Cl_00582_r,B_00439_LB_00035_p,Cl_00582_p
B_00439_LB_00038_Cl_00520,12.027697003143537,-32.143654346582416,B_00439_LB_00038_r,Cl_00520_r,B_00439_LB_00038_p,Cl_00520_p
B_00439_LB_00041_Cl_00606,13.375581000456892,-29.19251342045887,B_00439_LB_00041_r,Cl_00606_r,B_00439_LB_00041_p,Cl_00606_p
B_00439_LB_00049_Cl_00519,5.876977890912615,-38.66728545976343,B_00439_LB_00049_r,Cl_00519_r,B_00439_LB_00049_p,Cl_00519_p
B_00439_LB_00049_Cl_00558,11.858988344902325,-32.970995037253836,B_00439_LB_00049_r,Cl_00558_r,B_00439_LB_00049_p,Cl_00558_p
B_00439_LB_00051_Cl_00500,12.616260158940761,-29.39053395145359,B_00439_LB_00051_r,Cl_00500_r,B_00439_LB_00051_p,Cl_00500_p
B_00439_LB_00051_Cl_00525,13.071292554260939,-30.12766049221761,B_00439_LB_00051_r,Cl_00525_r,B_00439_LB_00051_p,Cl_00525_p
B_00439_LB_00051_Cl_00553,13.213060301935728,-29.463707754931928,B_00439_LB_00051_r,Cl_00553_r,B_00439_LB_00051_p,Cl_00553_p
B_00439_LB_00051_Cl_00561,10.921827214181807,-46.78178045368433,B_00439_LB_00051_r,Cl_00561_r,B_00439_LB_00051_p,Cl_00561_p
B_00439_LB_00051_Cl_00573,12.681367641154617,-31.75755048901768,B_00439_LB_00051_r,Cl_00573_r,B_00439_LB_00051_p,Cl_00573_p
B_00439_LB_00051_Cl_00577,12.664436558478844,-31.465811251565004,B_00439_LB_00051_r,Cl_00577_r,B_00439_LB_00051_p,Cl_00577_p
B_00439_LB_00051_Cl_00583,12.217125757435255,-34.727908549724404,B_00439_LB_00051_r,Cl_00583_r,B_00439_LB_00051_p,Cl_00583_p
B_00439_LB_00051_Cl_00586,8.050848643218835,-46.516431559617686,B_00439_LB_00051_r,Cl_00586_r,B_00439_LB_00051_p,Cl_00586_p
B_00439_LB_00054_Cl_00534,9.768332490956197,-39.737290984775726,B_00439_LB_00054_r,Cl_00534_r,B_00439_LB_00054_p,Cl_00534_p
B_00439_LB_00057_Cl_00508,14.654945608273175,-26.899738631355444,B_00439_LB_00057_r,Cl_00508_r,B_00439_LB_00057_p,Cl_00508_p
B_00439_LB_00057_Cl_00519,6.604763935723292,-38.100550311422396,B_00439_LB_00057_r,Cl_00519_r,B_00439_LB_00057_p,Cl_00519_p
B_00439_LB_00057_Cl_00520,13.042216492308404,-31.069308786795975,B_00439_LB_00057_r,Cl_00520_r,B_00439_LB_00057_p,Cl_00520_p
B_00439_LB_00057_Cl_00552,9.738910662740949,-43.01583506896526,B_00439_LB_00057_r,Cl_00552_r,B_00439_LB_00057_p,Cl_00552_p
B_00439_LB_00057_Cl_00558,14.027678669699323,-32.404259888912804,B_00439_LB_00057_r,Cl_00558_r,B_00439_LB_00057_p,Cl_00558_p
B_00439_LB_00057_Cl_00573,12.580233112651017,-32.35419698185041,B_00439_LB_00057_r,Cl_00573_r,B_00439_LB_00057_p,Cl_00573_p
B_00439_LB_00057_Cl_00575,8.88574166726637,-36.52037137893165,B_00439_LB_00057_r,Cl_00575_r,B_00439_LB_00057_p,Cl_00575_p
B_00439_LB_00058_Cl_00481,17.58482244774656,-15.575598215844309,B_00439_LB_00058_r,Cl_00481_r,B_00439_LB_00058_p,Cl_00481_p
B_00439_LB_00059_Cl_00581,8.599090958262469,-40.78424681958226,B_00439_LB_00059_r,Cl_00581_r,B_00439_LB_00059_p,Cl_00581_p
B_00439_LB_00061_Cl_00517,14.112525239732813,-29.190760166044285,B_00439_LB_00061_r,Cl_00517_r,B_00439_LB_00061_p,Cl_00517_p
B_00439_LB_00061_Cl_00519,7.790522763622334,-36.54705556257789,B_00439_LB_00061_r,Cl_00519_r,B_00439_LB_00061_p,Cl_00519_p
B_00439_LB_00061_Cl_00538,8.324807425107219,-37.45633453896215,B_00439_LB_00061_r,Cl_00538_r,B_00439_LB_00061_p,Cl_00538_p
B_00439_LB_00061_Cl_00583,12.323678793774723,-33.77106029371262,B_00439_LB_00061_r,Cl_00583_r,B_00439_LB_00061_p,Cl_00583_p
B_00439_LB_00063_Cl_00519,8.711255573632405,-36.15721873029567,B_00439_LB_00063_r,Cl_00519_r,B_00439_LB_00063_p,Cl_00519_p
B_00439_LB_00070_Cl_00526,10.405504197208758,-37.111199960940446,B_00439_LB_00070_r,Cl_00526_r,B_00439_LB_00070_p,Cl_00526_p
B_00439_LB_00074_Cl_00457,9.124543232303239,-29.1182451637843,B_00439_LB_00074_r,Cl_00457_r,B_00439_LB_00074_p,Cl_00457_p
B_00439_LB_00075_Cl_00596,19.16722679122926,-11.302985449293068,B_00439_LB_00075_r,Cl_00596_r,B_00439_LB_00075_p,Cl_00596_p
B_00439_LB_00076_Cl_00526,8.327222048251198,-41.95859955629173,B_00439_LB_00076_r,Cl_00526_r,B_00439_LB_00076_p,Cl_00526_p
B_00439_LB_00076_Cl_00531,4.484563098710674,-39.003078717289064,B_00439_LB_00076_r,Cl_00531_r,B_00439_LB_00076_p,Cl_00531_p
B_00439_LB_00076_Cl_00573,12.54594566695331,-24.669584240938207,B_00439_LB_00076_r,Cl_00573_r,B_00439_LB_00076_p,Cl_00573_p
B_00439_LB_00077_Cl_00493,18.10520484207228,-18.134437550020863,B_00439_LB_00077_r,Cl_00493_r,B_00439_LB_00077_p,Cl_00493_p
B_00439_LB_00077_Cl_00495,17.692082264587984,-18.30217148076674,B_00439_LB_00077_r,Cl_00495_r,B_00439_LB_00077_p,Cl_00495_p
B_00439_LB_00080_Cl_00526,11.06018702661783,-39.02108686421277,B_00439_LB_00080_r,Cl_00526_r,B_00439_LB_00080_p,Cl_00526_p
B_00439_LB_00080_Cl_00605,10.318248088330941,-35.353933052083704,B_00439_LB_00080_r,Cl_00605_r,B_00439_LB_00080_p,Cl_00605_p
B_00439_LB_00081_Cl_00472,8.648491629249008,-38.83485226908247,B_00439_LB_00081_r,Cl_00472_r,B_00439_LB_00081_p,Cl_00472_p
B_00439_LB_00084_Cl_00508,17.83258791871569,-18.406054578994773,B_00439_LB_00084_r,Cl_00508_r,B_00439_LB_00084_p,Cl_00508_p
B_00439_LB_00085_Cl_00531,9.935721026405114,-34.30703693370315,B_00439_LB_00085_r,Cl_00531_r,B_00439_LB_00085_p,Cl_00531_p
B_00439_LB_00085_Cl_00573,15.132274192086827,-19.973542457637652,B_00439_LB_00085_r,Cl_00573_r,B_00439_LB_00085_p,Cl_00573_p
B_00439_LB_00086_Cl_00495,14.085819606347401,-21.198064011347054,B_00439_LB_00086_r,Cl_00495_r,B_00439_LB_00086_p,Cl_00495_p
B_00439_LB_00086_Cl_00519,9.128711639201395,-29.420723552433614,B_00439_LB_00086_r,Cl_00519_r,B_00439_LB_00086_p,Cl_00519_p
B_00439_LB_00086_Cl_00539,10.939776245858067,-30.457689874646867,B_00439_LB_00086_r,Cl_00539_r,B_00439_LB_00086_p,Cl_00539_p
B_00439_LB_00092_Cl_00517,12.74128962261723,-22.291118138922055,B_00439_LB_00092_r,Cl_00517_r,B_00439_LB_00092_p,Cl_00517_p
B_00439_LB_00092_Cl_00526,7.001573770586908,-41.19007552095184,B_00439_LB_00092_r,Cl_00526_r,B_00439_LB_00092_p,Cl_00526_p
B_00439_LB_00095_Cl_00526,10.174040957902417,-36.26520132924677,B_00439_LB_00095_r,Cl_00526_r,B_00439_LB_00095_p,Cl_00526_p
B_00439_LB_00102_Cl_00606,13.836339133453931,-19.083012495509255,B_00439_LB_00102_r,Cl_00606_r,B_00439_LB_00102_p,Cl_00606_p
B_00439_LB_00103_Cl_00520,14.890162379221485,-23.41021244539335,B_00439_LB_00103_r,Cl_00520_r,B_00439_LB_00103_p,Cl_00520_p
B_00439_LB_00108_Cl_00519,9.969380528457798,-27.795873926378455,B_00439_LB_00108_r,Cl_00519_r,B_00439_LB_00108_p,Cl_00519_p
B_00439_LB_00114_Cl_00463,11.627940655225107,-38.30588535892361,B_00439_LB_00114_r,Cl_00463_r,B_00439_LB_00114_p,Cl_00463_p
B_00439_LB_00114_Cl_00526,9.89287950097343,-36.53926972723457,B_00439_LB_00114_r,Cl_00526_r,B_00439_LB_00114_p,Cl_00526_p
B_00439_LB_00120_Cl_00489,11.25149469298143,-19.480119523093382,B_00439_LB_00120_r,Cl_00489_r,B_00439_LB_00120_p,Cl_00489_p
B_00439_LB_00120_Cl_00568,12.55763921550928,-27.173478794707957,B_00439_LB_00120_r,Cl_00568_r,B_00439_LB_00120_p,Cl_00568_p
B_00439_LB_00124_Cl_00490,19.37156950405911,-10.82476887947914,B_00439_LB_00124_r,Cl_00490_r,B_00439_LB_00124_p,Cl_00490_p
B_00439_LB_00128_Cl_00593,10.894016713022028,-31.28075639330192,B_00439_LB_00128_r,Cl_00593_r,B_00439_LB_00128_p,Cl_00593_p
B_00439_LB_00131_Cl_00588,11.797413135802527,-28.58674789886895,B_00439_LB_00131_r,Cl_00588_r,B_00439_LB_00131_p,Cl_00588_p
B_00439_LB_00134_Cl_00526,7.285064356965197,-41.04779655336391,B_00439_LB_00134_r,Cl_00526_r,B_00439_LB_00134_p,Cl_00526_p
B_00439_LB_00135_Cl_00519,7.452415805755089,-29.069625526232727,B_00439_LB_00135_r,Cl_00519_r,B_00439_LB_00135_p,Cl_00519_p
B_00439_LB_00137_Cl_00468,15.116155941388243,-25.33593369584976,B_00439_LB_00137_r,Cl_00468_r,B_00439_LB_00137_p,Cl_00468_p
B_00439_LB_00141_Cl_00443,15.01136670894462,-38.833298783506464,B_00439_LB_00141_r,Cl_00443_r,B_00439_LB_00141_p,Cl_00443_p
B_00439_LB_00141_Cl_00488,21.37324008779701,-22.30306190972776,B_00439_LB_00141_r,Cl_00488_r,B_00439_LB_00141_p,Cl_00488_p
B_00439_LB_00141_Cl_00510,10.115504073954943,-42.72314361400508,B_00439_LB_00141_r,Cl_00510_r,B_00439_LB_00141_p,Cl_00510_p
B_00439_LB_00141_Cl_00539,10.195816382104665,-21.614475753249327,B_00439_LB_00141_r,Cl_00539_r,B_00439_LB_00141_p,Cl_00539_p
B_00439_LB_00143_Cl_00444,9.466126808077469,-37.513712430661286,B_00439_LB_00143_r,Cl_00444_r,B_00439_LB_00143_p,Cl_00444_p
B_00439_LB_00143_Cl_00445,15.079070547214199,-40.883433038380616,B_00439_LB_00143_r,Cl_00445_r,B_00439_LB_00143_p,Cl_00445_p
B_00439_LB_00143_Cl_00448,9.79511714796553,-38.510277939324084,B_00439_LB_00143_r,Cl_00448_r,B_00439_LB_00143_p,Cl_00448_p
B_00439_LB_00143_Cl_00453,14.539961427824482,-26.23582388238958,B_00439_LB_00143_r,Cl_00453_r,B_00439_LB_00143_p,Cl_00453_p
B_00439_LB_00143_Cl_00455,12.217267226437647,-43.04423651293254,B_00439_LB_00143_r,Cl_00455_r,B_00439_LB_00143_p,Cl_00455_p
B_00439_LB_00143_Cl_00479,21.402228743940437,-5.403992223206914,B_00439_LB_00143_r,Cl_00479_r,B_00439_LB_00143_p,Cl_00479_p
B_00439_LB_00143_Cl_00485,23.227764261027673,-5.086167998974823,B_00439_LB_00143_r,Cl_00485_r,B_00439_LB_00143_p,Cl_00485_p
B_00439_LB_00143_Cl_00489,20.68372977473067,-12.277166845870697,B_00439_LB_00143_r,Cl_00489_r,B_00439_LB_00143_p,Cl_00489_p
B_00439_LB_00143_Cl_00491,7.590607139600338,-41.105742904706396,B_00439_LB_00143_r,Cl_00491_r,B_00439_LB_00143_p,Cl_00491_p
B_00439_LB_00143_Cl_00498,15.641015696516444,-14.095937046551684,B_00439_LB_00143_r,Cl_00498_r,B_00439_LB_00143_p,Cl_00498_p
B_00439_LB_00143_Cl_00501,15.368673107398747,-14.034788212646394,B_00439_LB_00143_r,Cl_00501_r,B_00439_LB_00143_p,Cl_00501_p
B_00439_LB_00143_Cl_00510,4.400425333082678,-43.3269767767037,B_00439_LB_00143_r,Cl_00510_r,B_00439_LB_00143_p,Cl_00510_p
B_00439_LB_00143_Cl_00511,9.98978838791377,-39.71700006485383,B_00439_LB_00143_r,Cl_00511_r,B_00439_LB_00143_p,Cl_00511_p
B_00439_LB_00143_Cl_00512,8.356179391175475,-21.05694087901757,B_00439_LB_00143_r,Cl_00512_r,B_00439_LB_00143_p,Cl_00512_p
B_00439_LB_00143_Cl_00514,18.23903772105297,-23.525246118237877,B_00439_LB_00143_r,Cl_00514_r,B_00439_LB_00143_p,Cl_00514_p
B_00439_LB_00143_Cl_00519,11.331948449944445,-21.181342593592017,B_00439_LB_00143_r,Cl_00519_r,B_00439_LB_00143_p,Cl_00519_p
B_00439_LB_00143_Cl_00520,18.305084152827504,-14.150101068751574,B_00439_LB_00143_r,Cl_00520_r,B_00439_LB_00143_p,Cl_00520_p
B_00439_LB_00143_Cl_00543,9.469818753982755,-42.438366810034154,B_00439_LB_00143_r,Cl_00543_r,B_00439_LB_00143_p,Cl_00543_p
B_00439_LB_00143_Cl_00549,14.486948131971232,-43.83390647220029,B_00439_LB_00143_r,Cl_00549_r,B_00439_LB_00143_p,Cl_00549_p
B_00439_LB_00143_Cl_00552,8.007433962502114,-26.09662735127756,B_00439_LB_00143_r,Cl_00552_r,B_00439_LB_00143_p,Cl_00552_p
B_00439_LB_00143_Cl_00553,2.386438822700156,-13.14114652993427,B_00439_LB_00143_r,Cl_00553_r,B_00439_LB_00143_p,Cl_00553_p
B_00439_LB_00143_Cl_00557,6.264446600179863,-13.765606499642823,B_00439_LB_00143_r,Cl_00557_r,B_00439_LB_00143_p,Cl_00557_p
B_00439_LB_00143_Cl_00561,8.176832525299815,-30.459219228829348,B_00439_LB_00143_r,Cl_00561_r,B_00439_LB_00143_p,Cl_00561_p
B_00439_LB_00143_Cl_00569,15.880932324893344,-24.090556556841367,B_00439_LB_00143_r,Cl_00569_r,B_00439_LB_00143_p,Cl_00569_p
B_00439_LB_00143_Cl_00574,12.005980190174691,-33.89563935517084,B_00439_LB_00143_r,Cl_00574_r,B_00439_LB_00143_p,Cl_00574_p
B_00439_LB_00143_Cl_00575,7.0241366295235315,-19.601163661243948,B_00439_LB_00143_r,Cl_00575_r,B_00439_LB_00143_p,Cl_00575_p
B_00439_LB_00143_Cl_00578,8.911673098693825,-33.9111939982441,B_00439_LB_00143_r,Cl_00578_r,B_00439_LB_00143_p,Cl_00578_p
B_00439_LB_00143_Cl_00583,7.877533242877769,-18.405347324726748,B_00439_LB_00143_r,Cl_00583_r,B_00439_LB_00143_p,Cl_00583_p
B_00439_LB_00143_Cl_00584,13.223176970673926,-14.577693713147385,B_00439_LB_00143_r,Cl_00584_r,B_00439_LB_00143_p,Cl_00584_p
B_00439_LB_00143_Cl_00585,7.047238498844585,-32.8058439166779,B_00439_LB_00143_r,Cl_00585_r,B_00439_LB_00143_p,Cl_00585_p
B_00439_LB_00143_Cl_00602,12.912010390109833,-33.76472740930152,B_00439_LB_00143_r,Cl_00602_r,B_00439_LB_00143_p,Cl_00602_p
B_00439_LB_00143_Cl_00603,16.70403383831728,-16.970537326476563,B_00439_LB_00143_r,Cl_00603_r,B_00439_LB_00143_p,Cl_00603_p
B_00439_LB_00143_Cl_00608,14.758323172779654,-16.16548653100731,B_00439_LB_00143_r,Cl_00608_r,B_00439_LB_00143_p,Cl_00608_p
B_00439_LB_00143_Cl_00617,21.663801655517783,-7.741181946604468,B_00439_LB_00143_r,Cl_00617_r,B_00439_LB_00143_p,Cl_00617_p
B_00439_LB_00143_Cl_00619,12.225295737445867,-31.809683386547082,B_00439_LB_00143_r,Cl_00619_r,B_00439_LB_00143_p,Cl_00619_p
B_00439_LB_00143_Cl_00621,8.909814700814026,-41.388670091628214,B_00439_LB_00143_r,Cl_00621_r,B_00439_LB_00143_p,Cl_00621_p
B_00439_LB_00143_Cl_00622,11.506779569835786,-30.536599122120972,B_00439_LB_00143_r,Cl_00622_r,B_00439_LB_00143_p,Cl_00622_p
B_00439_LB_00149_Cl_00533,12.317900064995605,-31.524582789399684,B_00439_LB_00149_r,Cl_00533_r,B_00439_LB_00149_p,Cl_00533_p
B_00439_LB_00151_Cl_00578,12.711522589296308,-35.33084980388796,B_00439_LB_00151_r,Cl_00578_r,B_00439_LB_00151_p,Cl_00578_p
B_00439_LB_00153_Cl_00519,12.026188061137555,-19.53375759661298,B_00439_LB_00153_r,Cl_00519_r,B_00439_LB_00153_p,Cl_00519_p
B_00439_LB_00153_Cl_00528,14.06151552484233,-26.749029720374555,B_00439_LB_00153_r,Cl_00528_r,B_00439_LB_00153_p,Cl_00528_p
B_00439_LB_00159_Cl_00573,12.639238903159175,-17.455105405108522,B_00439_LB_00159_r,Cl_00573_r,B_00439_LB_00159_p,Cl_00573_p
B_00439_LB_00160_Cl_00445,13.264108016631702,-21.24273607513054,B_00439_LB_00160_r,Cl_00445_r,B_00439_LB_00160_p,Cl_00445_p
B_00439_LB_00160_Cl_00472,16.26807508988213,-16.434876664056162,B_00439_LB_00160_r,Cl_00472_r,B_00439_LB_00160_p,Cl_00472_p
B_00439_LB_00160_Cl_00491,6.25758021372638,-21.465045941456324,B_00439_LB_00160_r,Cl_00491_r,B_00439_LB_00160_p,Cl_00491_p
B_00439_LB_00160_Cl_00510,5.646349975308362,-23.686279813738988,B_00439_LB_00160_r,Cl_00510_r,B_00439_LB_00160_p,Cl_00510_p
B_00439_LB_00160_Cl_00523,16.932524726732822,-9.125874038053123,B_00439_LB_00160_r,Cl_00523_r,B_00439_LB_00160_p,Cl_00523_p
